transaction_id,account_id,customer_code,transaction_date,transaction_type,transaction_desc,amount,balance,channel_txn,status_txn,TRAN_AMT_ACY,TRAN_AMT_LCY,currency
TXN00000022,141,CIF000067,2024-03-28,Interest Withdrawal,"Chi trả lãi định kỳ 22,296,437 VND",22296437.41,1247011824.03,branch,Posted,22296437.41,22296437.41,VND
TXN00000023,141,CIF000067,2024-03-30,Deposit,"Nộp tiền mặt tại quầy 139,530,310 VND",139530309.54,1386542133.57,branch,Declined,139530309.54,139530309.54,VND
TXN00000024,141,CIF000067,2024-03-31,Deposit,"Nộp tiền mặt tại quầy 130,139,312 USD",130139312.39,1516681445.96,mobile/internet,Posted,130139312.39,3253482809.67,USD
TXN00000025,141,CIF000067,2024-04-02,Principal Withdrawal,"Rút gốc tiết kiệm 30,844,563 VND",30844563.26,1485836882.69,mobile/internet,Posted,30844563.26,30844563.26,VND
TXN00000026,141,CIF000067,2024-04-03,Fund Transfer,"Chuyển khoản nội bộ 49,712,611 VND",49712611.25,1535549493.95,mobile/internet,Posted,49712611.25,49712611.25,VND
TXN00000027,141,CIF000067,2024-04-09,Fund Transfer,"Chuyển khoản nội bộ 6,049,717 VND",6049717.39,1541599211.33,mobile/internet,Posted,6049717.39,6049717.39,VND
TXN00000028,141,CIF000067,2024-04-10,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 170,122,711 VND",170122710.55,1711721921.89,branch,Posted,170122710.55,170122710.55,VND
TXN00000029,141,CIF000067,2024-04-11,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 135,743,509 VND",135743508.7,1847465430.58,branch,Pending,135743508.7,135743508.7,VND
TXN00000030,141,CIF000067,2024-04-15,Interest Withdrawal,"Rút lãi tiết kiệm 40,854,220 VND",40854219.8,1806611210.78,mobile/internet,Posted,40854219.8,40854219.8,VND
TXN00000031,141,CIF000067,2024-04-20,Interest Withdrawal,"Chi trả lãi định kỳ 7,917,764 EUR",7917763.56,1798693447.22,atm,Posted,7917763.56,237532906.93,EUR
TXN00000032,141,CIF000067,2024-04-22,Deposit,"Nộp tiền mặt tại quầy 100,141,827 USD",100141826.51,1898835273.73,mobile/internet,Posted,100141826.51,2503545662.86,USD
TXN00000033,141,CIF000067,2024-04-22,Deposit,"Nộp tiền mặt tại quầy 172,172,552 VND",172172552.38,2071007826.11,branch,Posted,172172552.38,172172552.38,VND
TXN00000034,141,CIF000067,2024-04-22,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 13,892,440 VND",13892440.35,2084900266.47,atm,Pending,13892440.35,13892440.35,VND
TXN00000035,141,CIF000067,2024-05-13,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 137,225,597 VND",137225597.01,2222125863.48,atm,Posted,137225597.01,137225597.01,VND
TXN00000036,141,CIF000067,2024-05-13,Interest Withdrawal,"Chi trả lãi định kỳ 43,651,267 VND",43651267.2,2178474596.28,atm,Posted,43651267.2,43651267.2,VND
TXN00000037,141,CIF000067,2024-05-16,Interest Withdrawal,"Rút lãi tiết kiệm 6,751,206 USD",6751205.72,2171723390.56,mobile/internet,Posted,6751205.72,168780143.1,USD
TXN00000038,141,CIF000067,2024-05-22,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 99,456,582 VND",99456581.61,2271179972.17,branch,Declined,99456581.61,99456581.61,VND
TXN00000039,141,CIF000067,2024-05-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 28,770,529 VND",28770529.34,2299950501.51,atm,Pending,28770529.34,28770529.34,VND
TXN00000040,141,CIF000067,2024-05-24,Fund Transfer,"Chuyển khoản nội bộ 48,660,785 VND",48660784.75,2348611286.26,branch,Posted,48660784.75,48660784.75,VND
TXN00000041,141,CIF000067,2024-05-28,Interest Withdrawal,"Rút lãi tiết kiệm 64,263,245 VND",64263245.06,2284348041.2,mobile/internet,Posted,64263245.06,64263245.06,VND
TXN00000042,141,CIF000067,2024-06-04,Deposit,"Nộp tiền mặt tại quầy 51,600,406 VND",51600406.49,2335948447.68,branch,Posted,51600406.49,51600406.49,VND
TXN00000043,141,CIF000067,2024-06-09,Deposit,"Gửi tiền tiết kiệm 173,978,685 VND",173978684.53,2509927132.22,mobile/internet,Posted,173978684.53,173978684.53,VND
TXN00000044,141,CIF000067,2024-06-16,Interest Withdrawal,"Chi trả lãi định kỳ 32,453,356 VND",32453356.37,2477473775.84,branch,Posted,32453356.37,32453356.37,VND
TXN00000045,141,CIF000067,2024-06-17,Fund Transfer,"Chuyển khoản nội bộ 37,051,541 VND",37051541.03,2514525316.88,branch,Posted,37051541.03,37051541.03,VND
TXN00000046,141,CIF000067,2024-06-20,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 2,515,461 VND",2515461.37,2512009855.51,branch,Posted,2515461.37,2515461.37,VND
TXN00000047,141,CIF000067,2024-06-22,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 41,121,942 VND",41121942.38,2553131797.89,branch,Posted,41121942.38,41121942.38,VND
TXN00000048,141,CIF000067,2024-06-25,Interest Withdrawal,"Chi trả lãi định kỳ 7,109,992 VND",7109991.6,2546021806.29,branch,Posted,7109991.6,7109991.6,VND
TXN00000049,141,CIF000067,2024-06-28,Deposit,"Nộp tiền mặt tại quầy 199,393,647 VND",199393646.67,2745415452.97,atm,Pending,199393646.67,199393646.67,VND
TXN00000050,141,CIF000067,2024-06-30,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 153,867,163 VND",153867162.51,2899282615.48,branch,Posted,153867162.51,153867162.51,VND
TXN00000051,141,CIF000067,2024-07-02,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 128,873,535 VND",128873535.38,3028156150.85,mobile/internet,Posted,128873535.38,128873535.38,VND
TXN00000052,141,CIF000067,2024-07-03,Principal Withdrawal,"Rút gốc tiết kiệm 9,522,702 VND",9522701.92,3018633448.93,atm,Posted,9522701.92,9522701.92,VND
TXN00000053,141,CIF000067,2024-07-04,Principal Withdrawal,"Rút gốc tiết kiệm 29,430,540 VND",29430540.41,2989202908.53,branch,Posted,29430540.41,29430540.41,VND
TXN00000054,141,CIF000067,2024-07-04,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 4,779,603 VND",4779602.93,2984423305.59,mobile/internet,Posted,4779602.93,4779602.93,VND
TXN00000055,141,CIF000067,2024-07-07,Fund Transfer,"Chuyển khoản nội bộ 7,764,230 USD",7764229.69,2992187535.28,branch,Posted,7764229.69,194105742.17,USD
TXN00000056,141,CIF000067,2024-07-10,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 58,469,915 VND",58469914.84,3050657450.12,mobile/internet,Posted,58469914.84,58469914.84,VND
TXN00000057,141,CIF000067,2024-07-11,Deposit,"Nộp tiền mặt tại quầy 97,017,092 VND",97017091.69,3147674541.81,mobile/internet,Posted,97017091.69,97017091.69,VND
TXN00000058,141,CIF000067,2024-07-13,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,233,022 VND",39233021.76,3186907563.57,mobile/internet,Pending,39233021.76,39233021.76,VND
TXN00000059,141,CIF000067,2024-07-20,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,802,133 VND",19802132.51,3206709696.08,atm,Pending,19802132.51,19802132.51,VND
TXN00000060,141,CIF000067,2024-07-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 41,559,975 VND",41559975.23,3248269671.32,branch,Posted,41559975.23,41559975.23,VND
TXN00000061,141,CIF000067,2024-07-23,Fund Transfer,"Chuyển khoản nội bộ 23,336,625 EUR",23336625.24,3271606296.56,branch,Posted,23336625.24,700098757.23,EUR
TXN00000062,141,CIF000067,2024-07-25,Fund Transfer,"Chuyển khoản nội bộ 6,963,320 VND",6963320.37,3278569616.93,mobile/internet,Posted,6963320.37,6963320.37,VND
TXN00000063,141,CIF000067,2024-07-28,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 13,879,237 USD",13879236.72,3292448853.64,atm,Posted,13879236.72,346980917.93,USD
TXN00000064,141,CIF000067,2024-07-31,Deposit,"Gửi tiền tiết kiệm 165,807,050 VND",165807050.16,3458255903.8,mobile/internet,Posted,165807050.16,165807050.16,VND
TXN00000065,141,CIF000067,2024-08-08,Fund Transfer,"Chuyển khoản nội bộ 28,855,180 VND",28855179.82,3487111083.62,atm,Posted,28855179.82,28855179.82,VND
TXN00000066,141,CIF000067,2024-08-10,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 6,462,624 VND",6462624.09,3493573707.72,branch,Posted,6462624.09,6462624.09,VND
TXN00000067,141,CIF000067,2024-08-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 173,832,170 VND",173832170.41,3667405878.13,atm,Posted,173832170.41,173832170.41,VND
TXN00000068,141,CIF000067,2024-08-18,Fund Transfer,"Chuyển khoản nội bộ 48,922,220 VND",48922220.05,3716328098.18,mobile/internet,Posted,48922220.05,48922220.05,VND
TXN00000069,141,CIF000067,2024-08-27,Fund Transfer,"Chuyển khoản nội bộ 24,466,411 USD",24466411.09,3740794509.27,mobile/internet,Posted,24466411.09,611660277.25,USD
TXN00000070,141,CIF000067,2024-08-30,Interest Withdrawal,"Rút lãi tiết kiệm 5,721,132 USD",5721132.43,3735073376.84,mobile/internet,Posted,5721132.43,143028310.67,USD
TXN00000071,141,CIF000067,2024-08-31,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 28,646,213 VND",28646213.16,3763719590.0,branch,Posted,28646213.16,28646213.16,VND
TXN00000072,141,CIF000067,2024-09-06,Deposit,"Gửi tiền tiết kiệm 136,513,777 VND",136513777.21,3900233367.21,branch,Posted,136513777.21,136513777.21,VND
TXN00000073,141,CIF000067,2024-09-09,Deposit,"Gửi tiền tiết kiệm 165,516,892 VND",165516891.61,4065750258.83,mobile/internet,Posted,165516891.61,165516891.61,VND
TXN00000074,141,CIF000067,2024-09-10,Interest Withdrawal,"Chi trả lãi định kỳ 10,500,900 VND",10500899.51,4055249359.31,branch,Posted,10500899.51,10500899.51,VND
TXN00000075,141,CIF000067,2024-09-18,Fund Transfer,"Chuyển khoản nội bộ 30,224,039 VND",30224039.14,4085473398.45,atm,Posted,30224039.14,30224039.14,VND
TXN00000076,141,CIF000067,2024-09-18,Fund Transfer,"Chuyển khoản nội bộ 19,928,734 VND",19928733.97,4105402132.42,branch,Posted,19928733.97,19928733.97,VND
TXN00000077,141,CIF000067,2024-09-30,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 29,302,778 VND",29302778.14,4134704910.56,atm,Posted,29302778.14,29302778.14,VND
TXN00000078,141,CIF000067,2024-10-09,Deposit,"Gửi tiền tiết kiệm 184,953,846 VND",184953846.27,4319658756.84,atm,Posted,184953846.27,184953846.27,VND
TXN00000079,141,CIF000067,2024-10-29,Fund Transfer,"Chuyển khoản nội bộ 17,225,939 VND",17225938.62,4336884695.45,branch,Posted,17225938.62,17225938.62,VND
TXN00000080,141,CIF000067,2024-11-05,Deposit,"Nộp tiền mặt tại quầy 90,813,337 VND",90813336.7,4427698032.15,mobile/internet,Posted,90813336.7,90813336.7,VND
TXN00000081,141,CIF000067,2024-11-11,Fund Transfer,"Chuyển khoản nội bộ 48,588,720 USD",48588719.96,4476286752.11,branch,Posted,48588719.96,1214717999.01,USD
TXN00000082,141,CIF000067,2024-11-18,Interest Withdrawal,"Rút lãi tiết kiệm 5,913,162 EUR",5913162.18,4470373589.93,mobile/internet,Posted,5913162.18,177394865.46,EUR
TXN00000083,141,CIF000067,2024-11-21,Fund Transfer,"Chuyển khoản nội bộ 40,633,853 VND",40633853.04,4511007442.97,mobile/internet,Posted,40633853.04,40633853.04,VND
TXN00000084,141,CIF000067,2024-11-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 36,206,660 EUR",36206660.17,4547214103.14,mobile/internet,Posted,36206660.17,1086199805.14,EUR
TXN00000085,141,CIF000067,2024-12-02,Fund Transfer,"Chuyển khoản nội bộ 36,556,523 VND",36556522.65,4583770625.8,branch,Pending,36556522.65,36556522.65,VND
TXN00000086,141,CIF000067,2024-12-04,Principal Withdrawal,"Rút gốc tiết kiệm 16,448,653 VND",16448652.58,4567321973.22,branch,Posted,16448652.58,16448652.58,VND
TXN00000087,141,CIF000067,2024-12-09,Deposit,"Nộp tiền mặt tại quầy 176,155,193 VND",176155193.41,4743477166.62,atm,Posted,176155193.41,176155193.41,VND
TXN00000088,141,CIF000067,2024-12-18,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 162,671,009 VND",162671009.18,4906148175.8,branch,Posted,162671009.18,162671009.18,VND
TXN00000089,141,CIF000067,2024-12-22,Deposit,"Gửi tiền tiết kiệm 54,397,277 VND",54397276.89,4960545452.7,mobile/internet,Posted,54397276.89,54397276.89,VND
TXN00000090,141,CIF000067,2024-12-23,Principal Withdrawal,"Rút gốc tiết kiệm 12,398,181 VND",12398181.41,4948147271.29,mobile/internet,Posted,12398181.41,12398181.41,VND
TXN00000091,141,CIF000067,2024-12-24,Fund Transfer,"Chuyển khoản nội bộ 7,070,837 VND",7070837.47,4955218108.76,atm,Posted,7070837.47,7070837.47,VND
TXN00000092,141,CIF000067,2024-12-27,Interest Withdrawal,"Rút lãi tiết kiệm 33,781,932 EUR",33781932.15,4921436176.61,atm,Pending,33781932.15,1013457964.53,EUR
TXN00000093,141,CIF000067,2024-12-30,Fund Transfer,"Chuyển khoản nội bộ 21,297,618 VND",21297617.64,4942733794.24,branch,Posted,21297617.64,21297617.64,VND
TXN00000094,141,CIF000067,2025-01-26,Fund Transfer,"Chuyển khoản nội bộ 9,212,873 EUR",9212873.0,4951946667.24,atm,Pending,9212873.0,276386189.87,EUR
TXN00000095,141,CIF000067,2025-02-02,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 31,886,406 VND",31886405.81,4983833073.05,branch,Posted,31886405.81,31886405.81,VND
TXN00000096,141,CIF000067,2025-02-18,Deposit,"Gửi tiền tiết kiệm 173,533,232 VND",173533232.41,5157366305.45,mobile/internet,Posted,173533232.41,173533232.41,VND
TXN00000097,141,CIF000067,2025-02-19,Fund Transfer,"Chuyển khoản nội bộ 17,508,820 VND",17508819.66,5174875125.12,mobile/internet,Pending,17508819.66,17508819.66,VND
TXN00000098,141,CIF000067,2025-02-23,Deposit,"Gửi tiền tiết kiệm 107,999,772 VND",107999771.64,5282874896.76,branch,Posted,107999771.64,107999771.64,VND
TXN00000099,141,CIF000067,2025-02-24,Deposit,"Gửi tiền tiết kiệm 149,075,941 VND",149075941.17,5431950837.93,branch,Posted,149075941.17,149075941.17,VND
TXN00000100,141,CIF000067,2025-03-04,Fund Transfer,"Chuyển khoản nội bộ 48,477,210 VND",48477209.74,5480428047.67,atm,Posted,48477209.74,48477209.74,VND
TXN00000101,141,CIF000067,2025-03-04,Interest Withdrawal,"Rút lãi tiết kiệm 18,318,323 VND",18318322.73,5462109724.94,atm,Posted,18318322.73,18318322.73,VND
TXN00000102,141,CIF000067,2025-03-04,Deposit,"Nộp tiền mặt tại quầy 95,703,206 VND",95703206.3,5557812931.24,branch,Posted,95703206.3,95703206.3,VND
TXN00000103,141,CIF000067,2025-03-05,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 70,420,847 VND",70420846.51,5628233777.75,atm,Posted,70420846.51,70420846.51,VND
TXN00000104,141,CIF000067,2025-03-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 28,745,165 VND",28745165.32,5656978943.07,atm,Posted,28745165.32,28745165.32,VND
TXN00000105,141,CIF000067,2025-03-13,Interest Withdrawal,"Rút lãi tiết kiệm 8,214,081 VND",8214080.6,5648764862.47,branch,Pending,8214080.6,8214080.6,VND
TXN00000106,141,CIF000067,2025-03-14,Interest Withdrawal,"Rút lãi tiết kiệm 26,540,377 VND",26540376.55,5622224485.92,atm,Posted,26540376.55,26540376.55,VND
TXN00000107,141,CIF000067,2025-03-17,Deposit,"Nộp tiền mặt tại quầy 103,430,316 VND",103430316.39,5725654802.31,atm,Posted,103430316.39,103430316.39,VND
TXN00000108,141,CIF000067,2025-03-20,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 72,343,056 VND",72343055.94,5797997858.25,mobile/internet,Posted,72343055.94,72343055.94,VND
TXN00000109,141,CIF000067,2025-03-25,Deposit,"Gửi tiền tiết kiệm 172,646,919 VND",172646918.55,5970644776.8,branch,Posted,172646918.55,172646918.55,VND
TXN00000110,141,CIF000067,2025-03-28,Fund Transfer,"Chuyển khoản nội bộ 29,012,150 VND",29012150.44,5999656927.24,atm,Posted,29012150.44,29012150.44,VND
TXN00000111,141,CIF000067,2025-03-31,Fund Transfer,"Chuyển khoản nội bộ 17,785,089 VND",17785089.33,6017442016.57,mobile/internet,Posted,17785089.33,17785089.33,VND
TXN00000112,141,CIF000067,2025-04-01,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 11,456,525 VND",11456524.94,6005985491.63,mobile/internet,Posted,11456524.94,11456524.94,VND
TXN00000113,141,CIF000067,2025-04-14,Deposit,"Nộp tiền mặt tại quầy 122,777,810 VND",122777809.58,6128763301.21,branch,Posted,122777809.58,122777809.58,VND
TXN00000114,141,CIF000067,2025-04-18,Interest Withdrawal,"Rút lãi tiết kiệm 18,374,844 VND",18374843.56,6110388457.64,branch,Posted,18374843.56,18374843.56,VND
TXN00000115,141,CIF000067,2025-04-20,Fund Transfer,"Chuyển khoản nội bộ 19,845,450 VND",19845449.62,6130233907.27,atm,Posted,19845449.62,19845449.62,VND
TXN00000116,141,CIF000067,2025-04-21,Fund Transfer,"Chuyển khoản nội bộ 25,016,573 VND",25016573.15,6155250480.42,atm,Pending,25016573.15,25016573.15,VND
TXN00000117,141,CIF000067,2025-04-27,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 9,212,328 VND",9212328.24,6164462808.66,mobile/internet,Posted,9212328.24,9212328.24,VND
TXN00000118,141,CIF000067,2025-05-02,Interest Withdrawal,"Chi trả lãi định kỳ 11,646,698 VND",11646697.55,6152816111.12,branch,Posted,11646697.55,11646697.55,VND
TXN00000119,141,CIF000067,2025-05-09,Deposit,"Gửi tiền tiết kiệm 100,284,272 VND",100284271.79,6253100382.91,mobile/internet,Posted,100284271.79,100284271.79,VND
TXN00000120,141,CIF000067,2025-05-17,Interest Withdrawal,"Rút lãi tiết kiệm 11,958,417 USD",11958416.64,6241141966.27,atm,Posted,11958416.64,298960416.0,USD
TXN00000121,141,CIF000067,2025-05-19,Deposit,"Nộp tiền mặt tại quầy 69,844,660 VND",69844659.83,6310986626.1,atm,Posted,69844659.83,69844659.83,VND
TXN00000122,141,CIF000067,2025-05-20,Interest Withdrawal,"Chi trả lãi định kỳ 42,881,292 VND",42881291.76,6268105334.34,atm,Posted,42881291.76,42881291.76,VND
TXN00000123,141,CIF000067,2025-05-31,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 162,507,487 VND",162507487.25,6430612821.59,branch,Declined,162507487.25,162507487.25,VND
TXN00000124,141,CIF000067,2025-06-02,Fund Transfer,"Chuyển khoản nội bộ 41,108,033 USD",41108032.95,6471720854.54,branch,Posted,41108032.95,1027700823.78,USD
TXN00000125,141,CIF000067,2025-06-10,Fund Transfer,"Chuyển khoản nội bộ 30,231,938 VND",30231938.16,6501952792.7,mobile/internet,Posted,30231938.16,30231938.16,VND
TXN00000126,141,CIF000067,2025-06-19,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 62,961,787 VND",62961787.32,6564914580.03,branch,Posted,62961787.32,62961787.32,VND
TXN00000127,141,CIF000067,2025-06-24,Deposit,"Gửi tiền tiết kiệm 128,903,164 VND",128903163.81,6693817743.84,mobile/internet,Posted,128903163.81,128903163.81,VND
TXN00000128,141,CIF000067,2025-06-25,Fund Transfer,"Chuyển khoản nội bộ 21,609,583 VND",21609583.41,6715427327.25,branch,Posted,21609583.41,21609583.41,VND
TXN00000129,141,CIF000067,2025-06-25,Principal Withdrawal,"Rút gốc tiết kiệm 15,805,633 VND",15805633.37,6699621693.88,branch,Posted,15805633.37,15805633.37,VND
TXN00000130,141,CIF000067,2025-06-28,Interest Withdrawal,"Chi trả lãi định kỳ 59,170,110 VND",59170110.09,6640451583.79,mobile/internet,Posted,59170110.09,59170110.09,VND
TXN00000131,141,CIF000067,2025-06-30,Interest Withdrawal,"Rút lãi tiết kiệm 47,457,849 VND",47457849.38,6592993734.4,atm,Posted,47457849.38,47457849.38,VND
TXN00000132,141,CIF000067,2025-06-30,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 11,473,414 VND",11473413.88,6581520320.52,branch,Posted,11473413.88,11473413.88,VND
TXN00000133,141,CIF000067,2025-07-04,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 13,088,930 VND",13088929.79,6568431390.73,atm,Posted,13088929.79,13088929.79,VND
TXN00000134,141,CIF000067,2025-07-09,Fund Transfer,"Chuyển khoản nội bộ 31,311,311 VND",31311310.72,6599742701.46,mobile/internet,Pending,31311310.72,31311310.72,VND
TXN00000135,141,CIF000067,2025-07-11,Deposit,"Nộp tiền mặt tại quầy 74,039,386 VND",74039385.93,6673782087.39,mobile/internet,Posted,74039385.93,74039385.93,VND
